datum,M01AB_monthly,M01AE_monthly,N02BA_monthly,N02BE_monthly,N05B_monthly,N05C_monthly,R03_monthly,R06_monthly,M01AB_weekly,M01AE_weekly,N02BA_weekly,N02BE_weekly,N05B_weekly,N05C_weekly,R03_weekly,R06_weekly,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,M01AB_hourly,M01AE_hourly,N02BA_hourly,N02BE_hourly,N05B_hourly,N05C_hourly,R03_hourly,R06_hourly,Year_hourly,Month_hourly,Hour_hourly
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,10.0,8.0,0.0,0.0,4.0,48432.0,144.0,276.0
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,6.33,3.0,24.6,18.0,0.0,3.0,7.0,48432.0,168.0,276.0
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,2.33,1.0,13.6,9.0,0.0,8.0,3.0,48432.0,168.0,276.0
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.83,3.5,16.25,6.0,0.0,22.0,7.0,48432.0,168.0,276.0
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,2.7590000000000003,4.0,15.0,6.0,3.0,3.0,1.0,48432.0,168.0,276.0
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,5.33,1.25,20.0,15.0,0.0,0.0,6.0,48432.0,168.0,276.0
2018-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,8.52,7.0,19.0,14.0,0.0,0.0,5.5,48432.0,168.0,276.0
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,2.0,4.0,31.0,12.0,3.0,0.0,3.0,48432.0,168.0,276.0
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.359999999999999,4.0,34.0,9.0,2.0,2.0,4.0,48432.0,168.0,276.0
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.363,3.0,29.4,13.0,0.0,6.0,2.0,48432.0,168.0,276.0
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.34,7.0,24.0,11.0,4.0,0.0,3.0,48432.0,168.0,276.0
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,2.67,1.1500000000000001,22.0,5.0,0.0,2.0,3.0,48432.0,168.0,276.0
2018-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2,0.0,26.0,8.0,0.0,0.0,1.4,48432.0,168.0,276.0
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.33,5.023,1.0,22.0,8.0,0.0,0.0,3.0,48432.0,168.0,276.0
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,3.66,2.0,29.4,13.0,0.0,0.0,6.0,48432.0,168.0,276.0
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.837,5.0,10.0,17.0,0.0,12.0,6.0,48432.0,168.0,276.0
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,4.0,3.0,16.0,14.0,1.0,0.0,3.0,48432.0,168.0,276.0
2018-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.1770000000000005,5.0,35.2,2.0,1.0,2.0,4.0,48432.0,168.0,276.0
2018-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.02,0.3,22.0,7.0,0.0,5.0,1.0,48432.0,168.0,276.0
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,1.863,2.1,12.0,15.0,1.0,0.0,5.3,48432.0,168.0,276.0
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68,4.0,2.0,22.0,4.0,1.0,2.0,2.0,48432.0,168.0,276.0
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.68,2.0,16.0,7.0,0.0,0.0,2.0,48432.0,168.0,276.0
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,1.8270000000000002,5.0,24.0,4.0,0.0,1.0,4.0,48432.0,168.0,276.0
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,3.34,3.0,19.4,11.0,0.0,1.0,6.0,48432.0,168.0,276.0
2018-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.01,1.0,24.5,9.0,0.0,0.0,3.0,48432.0,168.0,276.0
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.33,5.3,26.0,9.0,2.0,0.0,4.0,48432.0,168.0,276.0
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.34,1.0,14.0,9.0,1.0,1.0,7.0,48432.0,192.0,276.0
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,11.0,11.0,0.0,2.0,5.0,48432.0,192.0,276.0
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,2.67,2.0,21.0,9.0,0.0,0.0,1.0,48432.0,192.0,276.0
2018-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.87,2.0,8.0,11.0,3.0,0.0,8.0,48432.0,192.0,276.0
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,6.165,2.0,21.387999999999998,7.0,0.0,6.0,2.0,48432.0,192.0,276.0
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2.67,8.0,15.0,7.0,1.0,1.0,3.0,48432.0,192.0,276.0
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,2.793,2.0,10.0,13.0,0.0,0.0,2.0,48432.0,192.0,276.0
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,3.066,1.0,29.4,13.0,0.0,0.0,2.0,48432.0,192.0,276.0
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,4.0,19.0,4.0,0.0,0.0,2.0,48432.0,192.0,276.0
2018-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.133,6.0,37.0,16.0,1.0,5.0,10.0,48432.0,192.0,276.0
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,5.02,2.0,23.25,15.0,0.0,3.0,2.0,48432.0,192.0,276.0
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,2.736,5.0,12.0,9.0,0.0,4.0,5.0,48432.0,192.0,276.0
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,4.199,2.0,32.2,13.0,2.0,0.0,1.0,48432.0,192.0,276.0
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,8.729,4.0,27.4,6.0,3.0,5.0,5.0,48432.0,192.0,276.0
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2.99,2.4,23.0,5.0,1.0,5.0,1.0,48432.0,192.0,276.0
2018-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,5.34,0.0,32.1,5.0,1.0,6.0,0.0,48432.0,192.0,276.0
2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.68,4.2,21.4,7.0,0.0,20.0,3.0,48432.0,192.0,276.0
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,3.0,2.15,26.2,4.0,1.0,1.0,4.0,48432.0,192.0,276.0
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.33,0.0,18.0,4.0,1.0,0.0,4.0,48432.0,192.0,276.0
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.067,4.0,35.0,8.0,0.0,23.0,3.0,48432.0,192.0,276.0
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.34,1.0,38.5,7.0,0.0,21.0,4.0,48432.0,192.0,276.0
2018-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67,4.01,3.2,27.0,4.0,0.0,6.0,2.5,48432.0,192.0,276.0
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,1.0,9.0,16.0,6.0,0.0,1.0,1.0,48432.0,192.0,276.0
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.68,1.0,26.4,7.0,1.0,0.0,3.0,48432.0,192.0,276.0
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,2.67,1.3,28.5,10.0,1.0,5.0,3.0,48432.0,192.0,276.0
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,2.7359999999999998,3.0,38.0,7.0,0.0,4.0,2.0,48432.0,192.0,276.0
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,0.0,2.2,19.0,6.0,1.0,1.0,2.0,48432.0,216.0,276.0
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.02,2.0,27.4,12.0,0.0,0.0,4.0,48432.0,216.0,276.0
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.086,1.0,22.0,7.0,0.0,3.0,2.0,48432.0,216.0,276.0
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,3.33,1.5,28.0,11.0,0.0,3.0,2.0,48432.0,216.0,276.0
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,4.056,3.0,18.4,13.0,0.0,5.0,0.0,48432.0,216.0,276.0
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.7460000000000002,4.0,42.0,6.0,0.0,22.0,7.7,48432.0,216.0,276.0
2018-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.3400000000000003,6.1,35.4,12.0,0.0,10.0,1.0,48432.0,216.0,276.0
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.406,2.0,49.4,14.0,3.0,1.0,2.0,48432.0,216.0,276.0
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.726,3.0,50.6,15.0,0.0,6.0,4.0,48432.0,216.0,276.0
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,2.0,35.0,18.0,0.0,5.0,0.0,48432.0,216.0,276.0
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,3.0860000000000003,1.0,20.6,5.0,2.0,12.0,2.0,48432.0,216.0,276.0
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.02,4.0,54.0,7.0,0.0,1.0,2.0,48432.0,216.0,276.0
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0100000000000002,4.0,19.7,6.0,0.0,10.0,4.4,48432.0,216.0,276.0
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.33,3.75,44.4,10.0,1.0,5.0,0.0,48432.0,216.0,276.0
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,3.0,3.7,20.0,6.0,0.0,1.0,5.0,48432.0,216.0,276.0
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.68,2.0,26.0,10.0,0.0,9.0,7.0,48432.0,216.0,276.0
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.067,2.0,24.2,13.0,1.0,0.0,5.0,48432.0,216.0,276.0
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,5.837,1.0,33.1,10.0,0.0,1.0,3.0,48432.0,216.0,276.0
2018-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.833,1.5,31.6,6.0,1.0,23.0,3.0,48432.0,216.0,276.0
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,3.67,5.5,53.8,7.0,0.0,9.0,2.0,48432.0,216.0,276.0
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.736000000000001,3.3,53.85,11.0,0.0,22.0,2.0,48432.0,216.0,276.0
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,6.0,41.4,9.0,1.0,0.0,3.0,48432.0,216.0,276.0
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.567,4.6,19.0,11.0,0.0,7.0,3.0,48432.0,216.0,276.0
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.68,3.7,40.6,3.0,0.0,5.0,3.0,48432.0,216.0,276.0
2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,5.33,2.15,57.7,4.0,0.0,21.0,1.0,48432.0,216.0,276.0
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.932,1.0,53.0,10.0,0.0,21.0,3.0,48432.0,240.0,276.0
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.91,3.5,18.6,7.0,0.0,6.0,0.0,48432.0,240.0,276.0
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.33,3.0,34.9,12.0,2.0,5.0,4.0,48432.0,240.0,276.0
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.3600000000000003,2.0,32.0,12.0,1.0,5.0,0.0,48432.0,240.0,276.0
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84,3.3970000000000002,1.1,22.8,7.0,0.0,14.0,1.0,48432.0,240.0,276.0
2018-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.36,3.2,59.25,4.0,0.0,3.0,0.1,48432.0,240.0,276.0
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.6800000000000002,3.0,30.0,18.0,5.0,0.0,3.0,48432.0,240.0,276.0
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.67,1.0,30.0,18.0,0.0,29.0,1.0,48432.0,240.0,276.0
2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.01,4.1,41.2,13.0,0.0,20.0,2.0,48432.0,240.0,276.0
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.33,2.1,31.0,15.0,0.0,0.0,1.0,48432.0,240.0,276.0
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,4.3629999999999995,1.0,26.0,6.0,0.0,1.0,6.0,48432.0,240.0,276.0
2018-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99,4.507,3.25,29.6,8.0,0.0,6.0,3.0,48432.0,240.0,276.0
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17,0.066,3.0,47.6,12.0,0.0,5.0,6.0,48432.0,240.0,276.0
2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.322,2.0,27.3,5.0,3.0,6.0,0.0,48432.0,240.0,276.0
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,6.0,4.0,52.2,5.0,0.0,1.0,4.0,48432.0,240.0,276.0
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,3.0,1.1,14.0,9.0,1.0,10.0,5.0,48432.0,240.0,276.0
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0660000000000003,0.0,10.6,5.0,2.0,6.0,4.0,48432.0,240.0,276.0
2018-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,2.02,2.0,33.0,9.0,0.0,34.0,5.0,48432.0,240.0,276.0
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,7.01,3.3,18.8,8.0,0.0,28.0,1.3,48432.0,240.0,276.0
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,2.0,0.45,44.8,9.0,1.0,11.0,3.0,48432.0,240.0,276.0
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.109,5.0,37.2,7.0,0.0,10.0,1.5,48432.0,240.0,276.0
2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,5.429,3.0,52.2,12.0,0.0,33.0,3.0,48432.0,240.0,276.0
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.373,4.6,44.0,14.0,1.0,14.0,1.0,48432.0,240.0,276.0
2018-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,3.426,2.2,49.975,12.0,1.0,7.0,2.0,48432.0,240.0,276.0
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35,2.67,2.35,32.8,5.0,0.0,10.0,3.0,48432.0,240.0,276.0
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.33,4.0,1.0,18.2,7.0,0.0,13.0,1.0,48432.0,240.0,276.0
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,0.34,3.0,25.0,6.0,3.0,7.0,0.0,48432.0,264.0,276.0
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.140000000000001,1.845,0.0,32.6,8.2,0.0,1.0,3.3,48432.0,264.0,276.0
2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.2,45.4,2.0,0.0,0.0,2.0,48432.0,264.0,276.0
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,2.34,6.0,29.0,14.0,0.0,13.0,2.3,48432.0,264.0,276.0
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5,48432.0,264.0,276.0
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0,48432.0,264.0,276.0
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.5730000000000002,6.0,38.0,5.0,0.0,16.0,2.0,48432.0,264.0,276.0
2018-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0,48432.0,264.0,276.0
2018-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1,48432.0,264.0,276.0
2018-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0,48432.0,264.0,276.0
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,5.3500000000000005,6.0,29.7,18.0,0.0,18.0,3.0,48432.0,264.0,276.0
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0,48432.0,264.0,276.0
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0,48432.0,264.0,276.0
2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4,48432.0,264.0,276.0
2018-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0,48432.0,264.0,276.0
2018-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01,2.4400000000000004,2.0,47.2,6.0,3.0,3.0,0.0,48432.0,264.0,276.0
2018-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0,48432.0,264.0,276.0
2018-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0,48432.0,264.0,276.0
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0,48432.0,264.0,276.0
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0,48432.0,264.0,276.0
2018-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3,48432.0,264.0,276.0
2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0,48432.0,264.0,276.0
2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0,48432.0,264.0,276.0
2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0,48432.0,264.0,276.0
2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0,48432.0,264.0,276.0
2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0,48432.0,288.0,276.0
2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0,48432.0,288.0,276.0
2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0,48432.0,288.0,276.0
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0,48432.0,288.0,276.0
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48432.0,288.0,276.0
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.01,3.0,47.4,14.0,0.0,12.0,3.0,48432.0,288.0,276.0
2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48432.0,288.0,276.0
2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,1.5,23.8,12.0,1.0,7.0,1.0,48432.0,288.0,276.0
2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.01,8.35,28.0,12.0,3.0,2.0,5.5,48432.0,288.0,276.0
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,2.0,3.0,37.6,11.0,0.0,21.0,0.0,48432.0,288.0,276.0
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6799999999999997,2.243,3.0,47.5,6.0,0.0,6.0,0.0,48432.0,288.0,276.0
2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.2,23.4,2.0,1.0,29.0,1.0,48432.0,288.0,276.0
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.34,3.45,62.4,5.0,0.0,26.0,2.3,48432.0,288.0,276.0
2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,2.01,5.0,53.0,6.0,1.0,22.0,2.0,48432.0,288.0,276.0
2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,2.473,1.0,34.5,12.0,3.0,9.0,2.0,48432.0,288.0,276.0
2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48432.0,288.0,276.0
2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,1.6600000000000001,1.0,27.0,12.0,3.0,1.0,0.0,48432.0,288.0,276.0
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.35,0.0,35.0,12.0,1.0,13.0,1.0,48432.0,288.0,276.0
2018-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0,48432.0,288.0,276.0
2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.67,4.35,1.0,32.0,20.0,0.0,8.0,1.0,48432.0,288.0,276.0
2018-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.076,5.1,42.6,9.0,3.0,21.0,2.0,48432.0,288.0,276.0
2018-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.66,2.15,50.0,8.0,1.0,13.0,2.0,48432.0,288.0,276.0
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0,48432.0,288.0,276.0
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.67,5.845000000000001,1.0,56.4,11.0,6.0,9.0,0.0,48432.0,288.0,276.0
2018-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68,5.611000000000001,1.0,68.35,5.0,0.0,7.0,2.0,48432.0,288.0,276.0
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48456.0,24.0,276.0
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,48456.0,24.0,276.0
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,48456.0,24.0,276.0
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,48456.0,24.0,276.0
2019-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,48456.0,24.0,276.0
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48456.0,24.0,276.0
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,3.3200000000000003,0.0,41.8,6.0,0.0,10.0,2.0,48456.0,24.0,276.0
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,48456.0,24.0,276.0
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,48456.0,24.0,276.0
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,48456.0,24.0,276.0
2019-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,48456.0,24.0,276.0
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,48456.0,24.0,276.0
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,48456.0,24.0,276.0
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,48456.0,24.0,276.0
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,48456.0,24.0,276.0
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,48456.0,24.0,276.0
2019-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,48456.0,24.0,276.0
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,48456.0,24.0,276.0
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83,7.0760000000000005,1.0,74.9,13.0,1.0,7.0,0.0,48456.0,24.0,276.0
